Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1997-01-07,926.35,935.15,922.25,928.8,44473415.0,1050.05
1997-01-06,932.45,937.95,925.65,927.8,26323660.0,665.51
1997-01-03,924.3,932.6,919.55,931.65,35263845.0,866.74
1997-01-02,941.95,944.0,925.05,927.05,49118380.0,1150.42
1997-01-01,905.2,941.4,905.2,939.55,38948210.0,978.21
1996-12-31,918.15,922.1,895.6,899.1,,
1996-12-26,887.95,913.35,887.95,911.8,,
1996-12-24,881.85,887.5,874.05,884.05,,
1996-12-23,884.4,890.65,878.1,882.0,,
1996-12-20,864.25,887.92,864.25,884.38,,
1996-12-19,858.03,864.54,853.47,860.58,,
1996-12-18,850.69,871.84,850.69,860.4,,
1996-12-17,846.06,853.36,841.0,850.74,,
1996-12-16,823.71,848.88,823.71,847.27,,
1996-12-13,826.54,826.54,814.89,824.62,,
1996-12-12,838.86,847.36,825.52,827.25,,
1996-12-11,806.46,839.13,803.68,837.07,,
1996-12-10,807.73,808.53,797.66,803.2,,
1996-12-09,809.03,816.2,804.97,808.69,,
1996-12-06,805.51,815.03,805.47,808.19,,
1996-12-05,786.37,808.21,781.54,802.23,,
1996-12-04,805.4,805.82,775.43,788.15,,
1996-12-03,819.77,819.77,804.46,809.43,,
1996-12-02,830.48,834.92,818.61,820.25,,
1996-11-29,825.59,833.81,825.59,830.32,,
1996-11-28,829.28,835.15,823.26,825.47,,
1996-11-27,848.17,848.21,822.17,829.08,,
1996-11-26,856.31,870.84,847.6,855.48,,
1996-11-25,850.24,859.24,826.99,852.26,,
1996-11-22,867.82,868.18,848.13,850.33,,
1996-11-21,876.36,878.26,866.97,869.82,,
1996-11-20,897.99,897.99,875.36,876.61,,
1996-11-19,904.5,905.61,895.86,897.58,,
1996-11-18,893.95,904.89,893.95,904.05,,
1996-11-15,888.58,894.62,885.62,894.31,,
1996-11-14,895.67,897.92,885.21,889.39,,
1996-11-13,895.98,898.54,889.47,896.84,,
1996-11-11,879.28,895.64,876.83,891.27,,
1996-11-10,885.21,886.84,878.57,880.36,,
1996-11-08,876.11,885.68,876.11,884.64,,
1996-11-07,867.24,876.25,866.76,874.89,,
1996-11-06,879.81,880.15,851.77,866.57,,
1996-11-05,890.19,894.4,878.29,881.57,,
1996-11-04,906.56,906.56,886.68,890.13,,
1996-11-01,910.32,915.39,904.95,906.68,,
1996-10-31,927.31,927.31,897.23,909.29,,
1996-10-30,929.03,929.03,929.03,929.03,,
1996-10-29,936.78,936.78,922.89,926.39,,
1996-10-28,936.84,948.37,934.64,935.89,,
1996-10-25,929.42,939.73,929.42,936.95,,
1996-10-24,953.48,956.45,928.45,932.77,,
1996-10-23,924.2,953.44,924.2,951.29,,
1996-10-22,896.87,924.83,896.87,919.09,,
1996-10-18,892.61,899.51,888.61,895.0,,
1996-10-17,891.42,893.33,880.76,892.07,,
1996-10-16,896.63,905.11,891.16,892.77,,
1996-10-15,892.07,902.74,885.23,897.77,,
1996-10-14,907.26,907.26,890.71,892.05,,
1996-10-11,900.11,915.59,897.6,908.79,,
1996-10-10,874.2,900.53,872.83,898.42,,
1996-10-09,873.18,875.85,859.35,874.72,,
1996-10-08,872.57,876.78,850.52,873.9,,
1996-10-07,905.76,905.76,859.65,874.0,,
1996-10-04,924.93,925.93,898.47,904.12,,
1996-10-03,937.16,943.38,921.18,924.92,,
1996-10-01,944.51,945.66,933.56,936.27,,
1996-09-30,945.68,948.41,932.27,943.96,,
1996-09-27,958.79,958.83,942.05,947.23,,
1996-09-26,970.76,970.89,955.6,959.31,,
1996-09-25,967.98,981.75,967.98,971.29,,
1996-09-24,968.78,972.74,965.69,968.91,,
1996-09-23,976.08,976.08,963.19,968.84,,
1996-09-20,979.14,984.45,973.09,977.03,,
1996-09-19,996.41,1001.25,975.85,977.76,,
1996-09-18,972.73,996.97,969.67,994.43,,
1996-09-17,965.02,975.19,962.93,971.21,,
1996-09-16,980.69,980.69,959.65,962.27,,
1996-09-13,991.65,991.86,979.8,980.72,,
1996-09-12,990.88,992.68,981.01,989.28,,
1996-09-11,1001.86,1008.79,989.71,991.34,,
1996-09-10,1014.87,1014.87,996.75,1001.15,,
1996-09-09,1030.42,1031.22,1012.34,1013.88,,
1996-09-06,1038.04,1038.79,1029.96,1032.09,,
1996-09-05,1028.06,1038.31,1028.06,1037.47,,
1996-09-04,1022.37,1028.26,1012.15,1026.41,,
1996-09-03,1039.84,1046.51,1017.46,1023.27,,
1996-09-02,1028.91,1039.98,1028.91,1036.95,,
1996-08-30,1025.91,1029.89,1023.44,1029.0,,
1996-08-29,1028.7,1035.59,1024.67,1025.86,,
1996-08-28,1015.01,1029.49,1015.01,1027.09,,
1996-08-27,1009.9,1016.59,1006.02,1014.68,,
1996-08-26,1011.12,1016.63,1007.25,1009.04,,
1996-08-23,1001.38,1014.78,1000.49,1012.71,,
1996-08-22,1001.45,1010.4,999.85,1002.17,,
1996-08-21,980.23,1001.84,980.23,999.19,,
1996-08-20,973.13,980.78,968.76,977.34,,
1996-08-19,1001.19,1001.19,972.96,975.66,,
1996-08-16,1018.28,1019.64,1001.35,1002.25,,
1996-08-14,1021.18,1027.95,1017.43,1018.48,,
1996-08-13,1031.05,1031.05,1021.67,1024.43,,
1996-08-12,1038.11,1039.93,1030.4,1032.17,,
1996-08-09,1038.76,1042.25,1033.46,1037.91,,
1996-08-08,1050.43,1054.29,1037.94,1039.24,,
1996-08-07,1036.59,1050.54,1033.52,1048.59,,
1996-08-06,1031.8,1038.04,1023.73,1035.51,,
1996-08-05,1035.73,1038.2,1030.34,1032.29,,
1996-08-02,1036.34,1036.48,1024.8,1032.94,,
1996-08-01,1047.47,1054.08,1035.3,1036.63,,
1996-07-31,1017.06,1047.04,1004.76,1042.81,,
1996-07-30,1031.01,1031.01,999.03,1014.91,,
1996-07-29,1054.51,1057.84,1030.87,1033.97,,
1996-07-26,1062.04,1066.12,1046.46,1051.24,,
1996-07-25,1069.27,1075.79,1060.6,1062.68,,
1996-07-24,1090.74,1090.74,1049.88,1069.43,,
1996-07-23,1125.15,1127.08,1086.28,1092.14,,
1996-07-22,1119.39,1126.29,1115.13,1125.67,,
1996-07-19,1118.92,1126.71,1112.35,1119.27,,
1996-07-18,1109.17,1126.14,1109.17,1118.68,,
1996-07-16,1100.14,1105.94,1076.92,1083.47,,
1996-07-15,1089.0,1098.35,1081.22,1093.38,,
1996-07-12,1096.85,1099.2,1086.07,1089.35,,
1996-07-11,1089.45,1103.19,1089.45,1097.44,,
1996-07-10,1083.49,1093.27,1072.48,1086.62,,
1996-07-09,1104.01,1104.13,1082.41,1088.76,,
1996-07-08,1095.08,1106.36,1095.08,1103.47,,
1996-07-05,1089.0,1104.0,1088.0,1093.0,,
1996-07-04,1080.0,1099.0,1056.0,1088.0,,
1996-07-03,1100.0,1100.0,1076.0,1080.0,,
1996-07-02,1109.0,1111.0,1098.0,1100.0,,
1996-07-01,1121.0,1121.0,1105.0,1109.0,,
1996-06-28,1128.0,1136.0,1119.0,1122.0,,
1996-06-27,1119.0,1130.0,1107.0,1127.0,,
1996-06-26,1127.43,1134.43,1116.96,1119.85,,
1996-06-25,1147.28,1154.22,1123.79,1127.78,,
1996-06-24,1157.92,1159.92,1138.88,1146.78,,
1996-06-21,1168.72,1170.01,1155.56,1157.42,,
1996-06-20,1163.68,1170.54,1150.4,1169.48,,
1996-06-19,1180.78,1190.03,1163.46,1168.03,,
1996-06-18,1176.48,1184.18,1173.66,1181.95,,
1996-06-17,1202.58,1203.11,1184.36,1185.37,,
1996-06-14,1169.26,1198.35,1169.26,1196.06,,
1996-06-13,1166.37,1172.34,1164.66,1168.4,,
1996-06-12,1164.83,1171.01,1163.58,1163.87,,
1996-06-11,1137.74,1145.68,1136.77,1143.06,,
1996-06-10,1136.86,1144.15,1136.86,1141.35,,
1996-06-07,1126.39,1134.86,1126.39,1133.44,,
1996-06-06,1129.17,1132.62,1127.52,1129.82,,
1996-06-05,1108.78,1115.06,1104.45,1113.14,,
1996-06-04,1114.55,1118.13,1104.32,1105.64,,
1996-06-03,1098.18,1109.99,1098.18,1108.87,,
1996-05-31,1086.46,1089.92,1083.73,1089.92,,
1996-05-30,1095.86,1095.86,1082.58,1082.84,,
1996-05-29,1074.23,1100.59,1074.23,1096.76,,
1996-05-28,1054.62,1065.61,1046.95,1063.36,,
1996-05-27,1080.55,1080.55,1065.29,1065.29,,
1996-05-24,1079.77,1087.77,1077.87,1085.03,,
1996-05-23,1079.89,1079.89,1073.76,1076.71,,
1996-05-22,1082.25,1086.07,1079.61,1081.13,,
1996-05-21,1077.18,1082.52,1074.19,1074.86,,
1996-05-20,1094.6,1094.6,1083.56,1083.67,,
1996-05-17,1122.42,1122.42,1113.59,1115.54,,
1996-05-16,1128.45,1141.64,1126.29,1128.59,,
1996-05-15,1107.0,1117.41,1095.67,1115.97,,
1996-05-14,1087.94,1107.44,1085.85,1105.47,,
1996-05-13,1081.68,1090.16,1080.68,1088.1,,
1996-05-10,1076.97,1080.91,1063.75,1078.63,,
1996-05-09,1101.41,1107.41,1089.87,1090.53,,
1996-05-08,1082.78,1113.62,1075.94,1108.53,,
1996-05-07,1086.66,1094.97,1086.66,1093.09,,
1996-05-06,1108.0,1108.0,1087.86,1088.22,,
1996-05-03,1126.08,1127.99,1119.34,1119.48,,
1996-05-02,1131.96,1132.05,1123.15,1132.05,,
1996-05-01,1141.65,1141.65,1133.92,1137.86,,
1996-04-30,1118.1,1118.23,1112.44,1114.36,,
1996-04-29,1112.7,1118.69,1107.51,1118.37,,
1996-04-26,1133.17,1133.17,1106.29,1123.63,,
1996-04-25,1157.94,1160.16,1110.61,1120.82,,
1996-04-24,1136.97,1145.11,1126.77,1145.11,,
1996-04-23,1090.04,1100.51,1090.04,1095.82,,
1996-04-22,1136.28,1136.28,1102.83,1106.93,,
1996-04-19,1124.3,1142.26,1124.3,1131.74,,
1996-04-18,1107.76,1124.93,1107.76,1121.68,,
1996-04-17,1067.93,1096.28,1067.93,1096.28,,
1996-04-16,1046.8,1060.85,1046.8,1058.71,,
1996-04-15,1038.03,1050.48,1038.03,1046.45,,
1996-04-12,1023.84,1033.17,1023.84,1032.19,,
1996-04-11,1024.37,1026.52,1022.31,1025.18,,
1996-04-10,1030.57,1035.79,1027.07,1029.28,,
1996-04-09,1035.61,1041.05,1028.78,1029.07,,
1996-04-08,1024.4,1034.72,1024.4,1032.13,,
1996-04-04,1012.29,1012.29,1000.9,1010.94,,
1996-04-03,1013.41,1019.09,1012.79,1013.47,,
1996-04-02,996.07,1005.68,996.07,1003.28,,
1996-04-01,988.33,995.01,988.33,994.8,,
1996-03-29,998.16,998.16,985.3,985.3,,
1996-03-28,976.91,997.32,976.91,997.32,,
1996-03-27,965.84,975.6,965.84,974.17,,
1996-03-26,952.87,958.58,949.28,957.14,,
1996-03-25,956.89,957.19,952.25,953.98,,
1996-03-22,962.34,962.34,950.07,956.11,,
1996-03-21,957.88,967.75,957.88,965.57,,
1996-03-19,961.12,964.08,945.07,947.09,,
1996-03-18,977.71,977.71,961.37,962.09,,
1996-03-15,989.55,989.98,981.67,981.87,,
1996-03-14,993.72,1002.68,990.41,991.14,,
1996-03-13,973.75,992.54,972.77,992.14,,
1996-03-12,974.71,976.46,969.15,976.22,,
1996-03-11,981.16,981.16,966.28,975.26,,
1996-03-08,993.93,993.93,981.6,988.62,,
1996-03-07,1005.06,1010.5,998.45,998.45,,
1996-03-06,999.67,1003.72,997.86,1002.91,,
1996-03-04,1000.58,1002.41,996.51,998.84,,
1996-03-01,994.66,1002.19,989.78,999.47,,
1996-02-29,1024.14,1024.14,992.48,992.51,,
1996-02-28,1034.49,1037.53,1027.39,1027.39,,
1996-02-27,1034.28,1034.28,1024.65,1027.45,,
1996-02-26,1035.02,1045.15,1034.52,1034.73,,
1996-02-23,1025.36,1029.64,1019.45,1028.84,,
1996-02-22,1006.84,1025.44,1006.84,1024.91,,
1996-02-20,1021.08,1021.08,999.93,1000.13,,
1996-02-19,1027.2,1028.26,1019.93,1021.38,,
1996-02-16,1040.84,1040.84,1020.46,1023.08,,
1996-02-15,1048.14,1053.19,1042.36,1046.24,,
1996-02-14,1040.91,1067.49,1040.91,1051.99,,
1996-02-13,1019.69,1030.3,1006.28,1027.36,,
1996-02-12,1032.47,1045.81,1018.51,1018.51,,
1996-02-09,1001.85,1033.02,980.27,1033.02,,
1996-02-08,936.72,983.25,936.72,980.27,,
1996-02-07,918.97,932.02,913.22,932.02,,
1996-02-06,943.75,947.89,919.99,925.71,,
1996-02-05,933.14,949.16,927.65,943.08,,
1996-02-02,878.5,919.82,878.5,918.31,,
1996-02-01,848.28,869.54,848.28,869.54,,
1996-01-31,843.19,852.75,843.19,848.42,,
1996-01-30,836.14,848.13,836.14,846.57,,
1996-01-29,813.12,832.23,813.12,830.88,,
1996-01-25,819.56,819.56,814.34,814.92,,
1996-01-24,831.17,831.17,816.0,818.69,,
1996-01-23,846.05,846.05,830.83,832.9,,
1996-01-22,844.83,847.12,844.04,844.31,,
1996-01-19,846.66,847.17,840.18,843.99,,
1996-01-18,853.28,853.28,841.79,848.83,,
1996-01-17,866.0,866.0,857.11,857.11,,
1996-01-16,871.29,871.29,866.64,868.52,,
1996-01-15,878.74,878.74,870.98,871.32,,
1996-01-12,875.11,877.6,872.1,875.15,,
1996-01-11,862.62,873.72,861.97,873.27,,
1996-01-10,863.86,869.01,863.8,863.8,,
1996-01-09,864.84,870.71,856.77,869.12,,
1996-01-08,883.64,883.64,868.44,869.7,,
1996-01-05,887.79,887.79,881.74,884.73,,
1996-01-04,891.37,891.37,884.1,889.67,,
1996-01-03,901.66,904.48,895.48,895.96,,
1996-01-02,906.78,906.78,899.52,900.38,,
1996-01-01,913.11,913.11,906.15,908.01,,
1995-12-29,912.72,912.72,906.32,908.53,,
1995-12-28,923.67,927.6,913.76,914.55,,
1995-12-27,908.81,923.09,908.81,922.5,,
1995-12-26,899.87,906.47,898.41,905.33,,
1995-12-22,900.86,906.63,899.38,900.65,,
1995-12-21,888.25,900.5,887.73,900.5,,
1995-12-20,883.68,887.19,883.68,885.53,,
1995-12-19,882.35,884.19,879.54,883.72,,
1995-12-18,883.29,883.58,881.17,882.63,,
1995-12-15,876.95,883.85,875.5,883.41,,
1995-12-14,890.81,891.98,884.31,884.34,,
1995-12-13,881.3,889.26,881.3,889.26,,
1995-12-12,878.99,880.08,875.43,879.49,,
1995-12-11,882.58,882.58,874.37,877.41,,
1995-12-08,900.28,908.12,886.54,887.12,,
1995-12-07,881.97,901.25,881.97,898.62,,
1995-12-06,870.39,878.93,868.12,878.93,,
1995-12-05,860.02,867.59,854.47,866.52,,
1995-12-04,870.29,873.05,861.97,863.7,,
1995-12-01,867.99,877.41,866.37,873.05,,
1995-11-30,840.87,863.98,838.36,862.1,,
1995-11-29,845.36,845.36,822.54,845.12,,
1995-11-28,854.5,854.5,841.44,843.68,,
1995-11-27,871.94,878.58,858.93,861.25,,
1995-11-24,849.6,874.97,849.6,871.11,,
1995-11-23,856.2,856.2,842.33,849.5,,
1995-11-22,878.0,878.0,856.92,864.42,,
1995-11-21,891.96,891.96,876.0,876.59,,
1995-11-20,896.27,898.86,892.05,892.79,,
1995-11-17,898.72,900.41,885.31,898.86,,
1995-11-16,915.96,915.96,900.83,904.08,,
1995-11-15,901.33,913.54,901.33,913.21,,
1995-11-14,916.66,916.66,897.52,902.56,,
1995-11-13,949.29,949.29,916.48,917.26,,
1995-11-10,951.93,951.93,946.0,948.82,,
1995-11-09,960.32,960.32,952.13,953.07,,
1995-11-08,976.28,976.28,962.98,964.01,,
1995-11-07,987.17,987.17,977.05,978.22,,
1995-11-06,1001.53,1001.53,988.92,988.92,,
1995-11-03,994.2,1000.91,992.69,1000.0,,
1995-11-02,0.0,0.0,0.0,998.31,,
1995-11-01,0.0,0.0,0.0,1004.59,,
1995-10-31,0.0,0.0,0.0,988.26,,
1995-10-30,0.0,0.0,0.0,986.94,,
1995-10-27,0.0,0.0,0.0,993.25,,
1995-10-26,0.0,0.0,0.0,985.77,,
1995-10-23,0.0,0.0,0.0,1006.56,,
1995-10-20,0.0,0.0,0.0,1014.95,,
1995-10-19,0.0,0.0,0.0,1022.27,,
1995-10-18,0.0,0.0,0.0,1032.44,,
1995-10-17,0.0,0.0,0.0,1033.07,,
1995-10-16,0.0,0.0,0.0,1035.08,,
1995-10-13,0.0,0.0,0.0,1036.38,,
1995-10-12,0.0,0.0,0.0,1032.98,,
1995-10-11,0.0,0.0,0.0,1037.09,,
1995-10-10,0.0,0.0,0.0,1034.18,,
1995-10-09,0.0,0.0,0.0,1042.13,,
1995-10-06,0.0,0.0,0.0,1044.31,,
1995-10-05,0.0,0.0,0.0,1033.53,,
1995-10-04,0.0,0.0,0.0,1027.56,,
1995-09-29,0.0,0.0,0.0,1011.97,,
1995-09-28,0.0,0.0,0.0,1001.94,,
1995-09-27,0.0,0.0,0.0,1003.2,,
1995-09-26,0.0,0.0,0.0,1018.88,,
1995-09-25,0.0,0.0,0.0,1009.93,,
1995-09-22,0.0,0.0,0.0,996.3,,
1995-09-21,0.0,0.0,0.0,987.4,,
1995-09-20,0.0,0.0,0.0,981.53,,
1995-09-19,0.0,0.0,0.0,976.04,,
1995-09-18,0.0,0.0,0.0,974.28,,
1995-09-15,0.0,0.0,0.0,974.59,,
1995-09-14,0.0,0.0,0.0,971.94,,
1995-09-13,0.0,0.0,0.0,967.98,,
1995-09-12,0.0,0.0,0.0,970.72,,
1995-09-11,0.0,0.0,0.0,973.59,,
1995-09-08,0.0,0.0,0.0,972.33,,
1995-09-07,0.0,0.0,0.0,968.03,,
1995-09-06,0.0,0.0,0.0,967.25,,
1995-09-05,0.0,0.0,0.0,960.68,,
1995-09-04,0.0,0.0,0.0,966.22,,
1995-09-01,0.0,0.0,0.0,971.34,,
1995-08-31,0.0,0.0,0.0,971.74,,
1995-08-28,0.0,0.0,0.0,967.43,,
1995-08-25,0.0,0.0,0.0,977.43,,
1995-08-24,0.0,0.0,0.0,988.38,,
1995-08-22,0.0,0.0,0.0,996.36,,
1995-08-21,0.0,0.0,0.0,995.96,,
1995-08-17,0.0,0.0,0.0,994.56,,
1995-08-16,0.0,0.0,0.0,988.75,,
1995-08-14,0.0,0.0,0.0,984.99,,
1995-08-11,0.0,0.0,0.0,988.92,,
1995-08-09,0.0,0.0,0.0,992.77,,
1995-08-08,0.0,0.0,0.0,988.84,,
1995-08-07,0.0,0.0,0.0,991.94,,
1995-08-04,0.0,0.0,0.0,993.44,,
1995-08-03,0.0,0.0,0.0,989.05,,
1995-08-02,0.0,0.0,0.0,1007.57,,
1995-08-01,0.0,0.0,0.0,993.5,,
1995-07-31,0.0,0.0,0.0,994.25,,
1995-07-28,0.0,0.0,0.0,1008.86,,
1995-07-27,0.0,0.0,0.0,1039.27,,
1995-07-26,0.0,0.0,0.0,1040.59,,
1995-07-25,0.0,0.0,0.0,1032.85,,
1995-07-21,0.0,0.0,0.0,1012.02,,
1995-07-20,0.0,0.0,0.0,1012.51,,
1995-07-19,0.0,0.0,0.0,1003.41,,
1995-07-18,0.0,0.0,0.0,1000.16,,
1995-07-17,0.0,0.0,0.0,999.83,,
1995-07-14,0.0,0.0,0.0,983.65,,
1995-07-13,0.0,0.0,0.0,970.26,,
1995-07-12,0.0,0.0,0.0,961.06,,
1995-07-11,0.0,0.0,0.0,947.68,,
1995-07-10,0.0,0.0,0.0,943.25,,
1995-07-07,0.0,0.0,0.0,940.06,,
1995-07-06,0.0,0.0,0.0,932.66,,
1995-07-05,0.0,0.0,0.0,931.33,,
1995-07-04,0.0,0.0,0.0,932.8,,
1995-07-03,0.0,0.0,0.0,938.5,,
1995-06-30,0.0,0.0,0.0,961.23,,
1995-06-29,0.0,0.0,0.0,973.19,,
1995-06-28,0.0,0.0,0.0,976.91,,
1995-06-27,0.0,0.0,0.0,966.47,,
1995-06-26,0.0,0.0,0.0,971.64,,
1995-06-23,0.0,0.0,0.0,988.58,,
1995-06-22,0.0,0.0,0.0,998.87,,
1995-06-21,0.0,0.0,0.0,1005.39,,
1995-06-20,0.0,0.0,0.0,1008.72,,
1995-06-19,0.0,0.0,0.0,1002.52,,
1995-06-16,0.0,0.0,0.0,997.37,,
1995-06-15,0.0,0.0,0.0,987.31,,
1995-06-14,0.0,0.0,0.0,991.82,,
1995-06-13,0.0,0.0,0.0,986.89,,
1995-06-12,0.0,0.0,0.0,993.45,,
1995-06-09,0.0,0.0,0.0,998.11,,
1995-06-08,0.0,0.0,0.0,1004.12,,
1995-06-07,0.0,0.0,0.0,1012.86,,
1995-06-06,0.0,0.0,0.0,1016.21,,
1995-06-05,0.0,0.0,0.0,1007.44,,
1995-06-02,0.0,0.0,0.0,1008.0,,
1995-06-01,0.0,0.0,0.0,1012.16,,
1995-05-31,0.0,0.0,0.0,997.4,,
1995-05-30,0.0,0.0,0.0,975.37,,
1995-05-29,0.0,0.0,0.0,971.49,,
1995-05-26,0.0,0.0,0.0,965.89,,
1995-05-25,0.0,0.0,0.0,959.98,,
1995-05-24,0.0,0.0,0.0,965.63,,
1995-05-23,0.0,0.0,0.0,971.64,,
1995-05-22,0.0,0.0,0.0,976.93,,
1995-05-19,0.0,0.0,0.0,993.7,,
1995-05-18,0.0,0.0,0.0,979.98,,
1995-05-17,0.0,0.0,0.0,963.57,,
1995-05-16,0.0,0.0,0.0,946.95,,
1995-05-15,0.0,0.0,0.0,941.61,,
1995-05-12,0.0,0.0,0.0,949.96,,
1995-05-10,0.0,0.0,0.0,960.98,,
1995-05-09,0.0,0.0,0.0,966.16,,
1995-05-08,0.0,0.0,0.0,964.21,,
1995-05-05,0.0,0.0,0.0,963.71,,
1995-05-04,0.0,0.0,0.0,935.04,,
1995-05-03,0.0,0.0,0.0,919.28,,
1995-05-02,0.0,0.0,0.0,908.64,,
1995-04-28,0.0,0.0,0.0,941.83,,
1995-04-27,0.0,0.0,0.0,963.54,,
1995-04-26,0.0,0.0,0.0,979.21,,
1995-04-25,0.0,0.0,0.0,982.15,,
1995-04-24,0.0,0.0,0.0,997.73,,
1995-04-21,0.0,0.0,0.0,1012.71,,
1995-04-20,0.0,0.0,0.0,1008.78,,
1995-04-19,0.0,0.0,0.0,1020.37,,
1995-04-18,0.0,0.0,0.0,1031.31,,
1995-04-17,0.0,0.0,0.0,1047.63,,
1995-04-10,0.0,0.0,0.0,1047.08,,
1995-04-07,0.0,0.0,0.0,1049.7,,
1995-04-06,0.0,0.0,0.0,1052.18,,
1995-04-05,0.0,0.0,0.0,1038.2,,
1995-04-04,0.0,0.0,0.0,1022.45,,
1995-04-03,0.0,0.0,0.0,1005.37,,
1995-03-31,0.0,0.0,0.0,990.24,,
1995-03-30,0.0,0.0,0.0,995.24,,
1995-03-29,0.0,0.0,0.0,995.62,,
1995-03-28,0.0,0.0,0.0,999.79,,
1995-03-27,0.0,0.0,0.0,995.4,,
1995-03-24,0.0,0.0,0.0,988.65,,
1995-03-23,0.0,0.0,0.0,988.53,,
1995-03-16,0.0,0.0,0.0,1009.56,,
1995-03-15,0.0,0.0,0.0,1050.68,,
1995-03-14,0.0,0.0,0.0,1042.42,,
1995-03-13,0.0,0.0,0.0,1024.92,,
1995-03-10,0.0,0.0,0.0,1060.18,,
1995-03-09,0.0,0.0,0.0,1043.92,,
1995-03-08,0.0,0.0,0.0,1043.18,,
1995-03-07,0.0,0.0,0.0,1051.67,,
1995-03-06,0.0,0.0,0.0,1058.46,,
1995-03-03,0.0,0.0,0.0,1057.96,,
1995-03-02,0.0,0.0,0.0,1051.8,,
1995-03-01,0.0,0.0,0.0,1027.68,,
1995-02-28,0.0,0.0,0.0,1014.72,,
1995-02-24,0.0,0.0,0.0,1021.85,,
1995-02-23,0.0,0.0,0.0,988.48,,
1995-02-22,0.0,0.0,0.0,948.97,,
1995-02-21,0.0,0.0,0.0,960.98,,
1995-02-20,0.0,0.0,0.0,986.46,,
1995-02-17,0.0,0.0,0.0,992.15,,
1995-02-16,0.0,0.0,0.0,1002.49,,
1995-02-15,0.0,0.0,0.0,1024.11,,
1995-02-14,0.0,0.0,0.0,1032.63,,
1995-02-13,0.0,0.0,0.0,1029.89,,
1995-02-10,0.0,0.0,0.0,1037.16,,
1995-02-09,0.0,0.0,0.0,1045.22,,
1995-02-08,0.0,0.0,0.0,1042.46,,
1995-02-07,0.0,0.0,0.0,1052.76,,
1995-02-06,0.0,0.0,0.0,1061.72,,
1995-02-03,0.0,0.0,0.0,1076.29,,
1995-02-02,0.0,0.0,0.0,1066.09,,
1995-02-01,0.0,0.0,0.0,1061.76,,
1995-01-31,0.0,0.0,0.0,1071.23,,
1995-01-30,0.0,0.0,0.0,1058.6,,
1995-01-27,0.0,0.0,0.0,1043.59,,
1995-01-25,0.0,0.0,0.0,1030.01,,
1995-01-24,0.0,0.0,0.0,1019.2,,
1995-01-23,0.0,0.0,0.0,1041.78,,
1995-01-20,0.0,0.0,0.0,1075.59,,
1995-01-19,0.0,0.0,0.0,1091.57,,
1995-01-18,0.0,0.0,0.0,1091.21,,
1995-01-17,0.0,0.0,0.0,1084.08,,
1995-01-16,0.0,0.0,0.0,1087.8,,
1995-01-13,0.0,0.0,0.0,1074.43,,
1995-01-12,0.0,0.0,0.0,1066.19,,
1995-01-11,0.0,0.0,0.0,1067.58,,
1995-01-10,0.0,0.0,0.0,1079.2,,
1995-01-09,0.0,0.0,0.0,1112.1,,
1995-01-06,0.0,0.0,0.0,1130.36,,
1995-01-05,0.0,0.0,0.0,1150.02,,
1995-01-04,0.0,0.0,0.0,1163.72,,
1995-01-03,0.0,0.0,0.0,1176.82,,
1995-01-02,0.0,0.0,0.0,1182.14,,
1994-12-23,0.0,0.0,0.0,1182.28,,
1994-12-22,0.0,0.0,0.0,1172.46,,
1994-12-21,0.0,0.0,0.0,1176.85,,
1994-12-20,0.0,0.0,0.0,1171.28,,
1994-12-19,0.0,0.0,0.0,1173.33,,
1994-12-16,0.0,0.0,0.0,1177.51,,
1994-12-15,0.0,0.0,0.0,1161.26,,
1994-12-14,0.0,0.0,0.0,1146.77,,
1994-12-13,0.0,0.0,0.0,1136.25,,
1994-12-12,0.0,0.0,0.0,1153.25,,
1994-12-09,0.0,0.0,0.0,1181.7,,
1994-12-08,0.0,0.0,0.0,1176.99,,
1994-12-07,0.0,0.0,0.0,1194.5,,
1994-12-06,0.0,0.0,0.0,1215.2,,
1994-12-05,0.0,0.0,0.0,1229.31,,
1994-12-02,0.0,0.0,0.0,1232.51,,
1994-12-01,0.0,0.0,0.0,1240.14,,
1994-11-30,0.0,0.0,0.0,1245.75,,
1994-11-29,0.0,0.0,0.0,1252.16,,
1994-11-25,0.0,0.0,0.0,1245.9,,
1994-11-24,0.0,0.0,0.0,1229.59,,
1994-11-23,0.0,0.0,0.0,1220.84,,
1994-11-22,0.0,0.0,0.0,1235.57,,
1994-11-21,0.0,0.0,0.0,1247.72,,
1994-11-17,0.0,0.0,0.0,1246.67,,
1994-11-16,0.0,0.0,0.0,1231.93,,
1994-11-15,0.0,0.0,0.0,1208.0,,
1994-11-14,0.0,0.0,0.0,1210.29,,
1994-11-11,0.0,0.0,0.0,1223.41,,
1994-11-10,0.0,0.0,0.0,1240.92,,
1994-11-09,0.0,0.0,0.0,1258.68,,
1994-11-08,0.0,0.0,0.0,1281.0,,
1994-11-07,0.0,0.0,0.0,1283.38,,
1994-10-31,0.0,0.0,0.0,1267.21,,
1994-10-28,0.0,0.0,0.0,1273.66,,
1994-10-27,0.0,0.0,0.0,1292.14,,
1994-10-26,0.0,0.0,0.0,1296.92,,
1994-10-25,0.0,0.0,0.0,1298.91,,
1994-10-24,0.0,0.0,0.0,1292.24,,
1994-10-21,0.0,0.0,0.0,1287.49,,
